,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6888,2.167040252685547,0.13086806742310364,0.024570560455322264,0.00402549505952163,6,230,77,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 77}",0.7625,0.85,0.875,0.85,0.8375,0.835,0.0382426463519459,3565
6889,2.118414068222046,0.11580361697262301,0.021083259582519533,0.0011404342124124917,6,230,78,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 78}",0.775,0.85,0.875,0.85,0.8375,0.8375,0.03354101966249684,3127
6890,2.001191806793213,0.055345778082218605,0.020691919326782226,0.000559438299015648,6,230,79,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 79}",0.7625,0.85,0.875,0.85,0.8375,0.835,0.0382426463519459,3565
6891,1.9920667171478272,0.03035254037322936,0.021314525604248048,0.0008801070066303476,6,230,80,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 80}",0.7625,0.8625,0.875,0.85,0.8375,0.8375,0.03952847075210476,3127
6892,2.0121628284454345,0.015814510015590713,0.021121788024902343,0.0004188443901146625,6,230,81,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 81}",0.7625,0.85,0.875,0.85,0.8375,0.835,0.0382426463519459,3565
6893,2.036504030227661,0.04127809561752223,0.02224287986755371,0.0012569057429485414,6,230,82,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 82}",0.7625,0.85,0.875,0.85,0.825,0.8324999999999999,0.03840572873934305,3958
6894,2.0587792873382567,0.037251866445052115,0.022016143798828124,0.0006123089064331721,6,230,83,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 83}",0.7625,0.85,0.875,0.85,0.8375,0.835,0.0382426463519459,3565
6895,2.076811361312866,0.028210992611747056,0.02273564338684082,0.0014277851621540064,6,230,84,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 84}",0.775,0.85,0.875,0.85,0.8375,0.8375,0.03354101966249684,3127
6896,2.1255890369415282,0.039528689631890955,0.022530126571655273,0.0007060605975066288,6,230,85,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 85}",0.7625,0.85,0.875,0.85,0.825,0.8324999999999999,0.03840572873934305,3958
6897,2.127859115600586,0.03803224731873911,0.022366857528686522,0.00037627399926607586,6,230,86,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 86}",0.775,0.85,0.875,0.85,0.825,0.835,0.033911649915626334,3565
6898,2.1559735774993896,0.031573654868795625,0.023783445358276367,0.0009328218115339347,6,230,87,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 87}",0.7875,0.85,0.875,0.85,0.825,0.8375,0.02958039891549809,3127
6899,2.1838934898376463,0.049966509563569135,0.022957849502563476,0.000625865698085915,6,230,88,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 88}",0.775,0.85,0.875,0.85,0.825,0.835,0.033911649915626334,3565
6900,2.201199436187744,0.02623213834024,0.02354397773742676,0.0007105416654792441,6,230,89,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 89}",0.7625,0.85,0.875,0.85,0.825,0.8324999999999999,0.03840572873934305,3958
6901,2.237958383560181,0.04726897152305576,0.02471165657043457,0.0015405393373669372,6,230,90,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 90}",0.7625,0.8375,0.875,0.85,0.825,0.8300000000000001,0.03758324094593229,4186
6902,2.241032075881958,0.03149009697878261,0.023499584197998045,0.00040928471327567284,6,230,91,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 91}",0.7625,0.8375,0.875,0.85,0.825,0.8300000000000001,0.03758324094593229,4186
6903,2.276377773284912,0.035861464401101585,0.024171781539916993,0.0007212424454761421,6,230,92,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 92}",0.7625,0.8375,0.875,0.85,0.825,0.8300000000000001,0.03758324094593229,4186
6904,2.3171520709991453,0.057943342677137126,0.026335382461547853,0.0018104724977661593,6,230,93,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 93}",0.7625,0.8375,0.875,0.85,0.825,0.8300000000000001,0.03758324094593229,4186
6905,2.3910364627838137,0.07737870405595712,0.02552375793457031,0.0020581609007208706,6,230,94,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 94}",0.775,0.85,0.875,0.85,0.8125,0.8324999999999999,0.03499999999999999,3958
6906,2.374987173080444,0.03734823201339165,0.025005245208740236,0.0004991763271342653,6,230,95,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 95}",0.775,0.85,0.875,0.85,0.825,0.835,0.033911649915626334,3565
6907,2.3739816665649416,0.037137665939160965,0.025269746780395508,0.0011556486501015243,6,230,96,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 96}",0.7625,0.8375,0.875,0.85,0.8125,0.8275,0.0382426463519459,4500
6908,2.393531560897827,0.03458315950225878,0.025031375885009765,0.0006871919047443308,6,230,97,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 97}",0.775,0.85,0.875,0.85,0.8125,0.8324999999999999,0.03499999999999999,3958
6909,2.4306827068328856,0.05260708348212958,0.02531709671020508,0.0005061120620265059,6,230,98,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 98}",0.775,0.85,0.875,0.85,0.8125,0.8324999999999999,0.03499999999999999,3958
6910,2.4696006298065187,0.061969676638228416,0.02667527198791504,0.002404545766067831,6,230,99,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 99}",0.775,0.85,0.875,0.85,0.8125,0.8324999999999999,0.03499999999999999,3958
6911,2.59384765625,0.1366281418419254,0.02956562042236328,0.0011933960886710152,6,230,100,"{'max_depth': 6, 'max_features': 230, 'n_estimators': 100}",0.775,0.85,0.875,0.85,0.825,0.835,0.033911649915626334,3565
6912,0.03197379112243652,0.0022909035691050512,0.002564668655395508,0.00010948714881275004,7,10,5,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 5}",0.5875,0.7125,0.675,0.7625,0.6875,0.6849999999999999,0.05722761571129797,9076
6913,0.034406185150146484,0.0003101922656046375,0.0033324241638183595,0.0011190224041708198,7,10,6,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 6}",0.6375,0.725,0.6875,0.75,0.725,0.705,0.03921096785339532,8888
6914,0.041202545166015625,0.00302104938435911,0.0036696910858154295,0.0012149656529098522,7,10,7,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 7}",0.75,0.7125,0.7375,0.775,0.7375,0.7425,0.020310096011589895,7991
6915,0.05039372444152832,0.0013888293010546969,0.00420989990234375,0.0010463337038768116,7,10,8,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 8}",0.6875,0.75,0.725,0.75,0.7625,0.735,0.02669269563007827,8145
6916,0.06021857261657715,0.002103474621023558,0.0043452739715576175,0.0007190836929242386,7,10,9,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 9}",0.65,0.7625,0.775,0.775,0.7625,0.7449999999999999,0.04782781617427247,7966
6917,0.07508134841918945,0.02668675618974671,0.004677724838256836,0.0011672404199779384,7,10,10,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 10}",0.6875,0.8125,0.75,0.75,0.775,0.755,0.04077376607575023,7821
6918,0.09243226051330566,0.029706994959068,0.006298255920410156,0.0035672765582315698,7,10,11,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 11}",0.725,0.8,0.8125,0.7625,0.8125,0.7825,0.03409545424246466,7246
6919,0.07205886840820312,0.0026242116441897805,0.0044784069061279295,8.588913411133439e-05,7,10,12,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 12}",0.7,0.775,0.8,0.775,0.8,0.7700000000000001,0.0367423461417477,7593
6920,0.0783346176147461,0.006822372959889182,0.004887151718139649,0.0001952640535761245,7,10,13,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 13}",0.7375,0.825,0.775,0.7625,0.775,0.7749999999999999,0.028504385627478427,7533
6921,0.08709526062011719,0.005446118567506863,0.005158138275146484,0.00012428295619647424,7,10,14,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 14}",0.75,0.825,0.775,0.775,0.7875,0.7825,0.02449489742783176,7246
6922,0.09542298316955566,0.0047282423107336,0.006829357147216797,0.0012633740224656646,7,10,15,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 15}",0.7375,0.8,0.8,0.775,0.775,0.7775000000000001,0.022912878474779203,7415
6923,0.10143933296203614,0.007220372308662186,0.005946111679077148,0.0008082773177021591,7,10,16,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 16}",0.7625,0.8,0.8,0.775,0.7875,0.7849999999999999,0.01457737973711328,7172
6924,0.098598051071167,0.004017197244831661,0.006738519668579102,0.001172823090911444,7,10,17,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 17}",0.7625,0.8125,0.7875,0.7875,0.7875,0.7875,0.01581138830084191,7071
6925,0.12472620010375976,0.016802054287361687,0.00977773666381836,0.006555026417606484,7,10,18,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 18}",0.7625,0.8,0.7875,0.7875,0.775,0.7825,0.012747548783981983,7246
6926,0.11399431228637695,0.004844870918249205,0.006657648086547852,0.00022282929482326966,7,10,19,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 19}",0.7625,0.8375,0.775,0.8,0.7875,0.7925,0.02573907535246752,6932
6927,0.12924737930297853,0.01538302822756932,0.008032846450805663,0.0005897843119598566,7,10,20,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 20}",0.7375,0.85,0.8,0.8,0.8,0.7975,0.03570714214271423,6673
6928,0.18982086181640626,0.048579669229363937,0.013676595687866212,0.004985902406597818,7,10,21,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 21}",0.7375,0.8625,0.8,0.7875,0.8,0.7975000000000001,0.03984344362627307,6615
6929,0.1637653350830078,0.02994160180560205,0.008495378494262695,0.000608170258572856,7,10,22,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 22}",0.775,0.85,0.775,0.775,0.8125,0.7975,0.02999999999999998,6673
6930,0.15919117927551268,0.019423331215216066,0.007900810241699219,0.0003179535225007572,7,10,23,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 23}",0.775,0.875,0.8,0.8125,0.8125,0.8150000000000001,0.03297726489568229,5580
6931,0.13920817375183106,0.0035579861066298538,0.009194755554199218,0.0013114463432140064,7,10,24,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 24}",0.7625,0.875,0.8,0.8375,0.825,0.82,0.03758324094593228,5237
6932,0.15193791389465333,0.008457533031899887,0.008641958236694336,0.0002687286445492001,7,10,25,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 25}",0.775,0.875,0.825,0.8375,0.8,0.8225,0.033911649915626334,5012
6933,0.1568599224090576,0.00554935812759085,0.010087871551513672,0.0015026269965178578,7,10,26,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 26}",0.7625,0.875,0.8375,0.825,0.8125,0.8225,0.0365718470958195,5012
6934,0.2282789707183838,0.04415856113445851,0.01043839454650879,0.0024658273665668366,7,10,27,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 27}",0.7875,0.85,0.8375,0.825,0.825,0.825,0.020916500663351895,4756
6935,0.18623771667480468,0.018666286067010984,0.010106801986694336,0.0010437087161052213,7,10,28,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 28}",0.7875,0.875,0.825,0.825,0.8125,0.825,0.028504385627478455,4756
6936,0.2036825180053711,0.03445513581876677,0.015489864349365234,0.005833160828296333,7,10,29,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 29}",0.775,0.875,0.825,0.85,0.85,0.835,0.033911649915626334,3565
6937,0.19852705001831056,0.011195433632960158,0.010189294815063477,0.000980642552774466,7,10,30,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 30}",0.7875,0.875,0.85,0.85,0.8375,0.8400000000000001,0.02893959225697557,2732
6938,0.1881274700164795,0.019872428741216558,0.010611438751220703,0.0009077537796811946,7,10,31,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 31}",0.775,0.875,0.875,0.85,0.825,0.8400000000000001,0.03741657386773941,2732
6939,0.18950510025024414,0.007064353445265416,0.009363222122192382,0.0011401908476880833,7,10,32,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 32}",0.775,0.8875,0.875,0.85,0.85,0.8474999999999999,0.03905124837953325,1645
6940,0.19281253814697266,0.006891982704901087,0.010283851623535156,0.00040746935195617404,7,10,33,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 33}",0.775,0.8875,0.875,0.8625,0.8125,0.8425,0.042278836313219395,2418
6941,0.2018057346343994,0.0016494621828065021,0.012761306762695313,0.0014396562137481157,7,10,34,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 34}",0.8,0.875,0.875,0.85,0.825,0.845,0.029154759474226494,2153
6942,0.2046950340270996,0.007513083241529811,0.01082162857055664,0.00032671424117241654,7,10,35,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 35}",0.775,0.875,0.8625,0.875,0.825,0.8425,0.038405728739343045,2418
6943,0.2119304656982422,0.007365933848881382,0.012032651901245117,0.001505824722074136,7,10,36,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 36}",0.7625,0.875,0.8625,0.875,0.825,0.8400000000000001,0.04286607049870564,2732
6944,0.21270303726196288,0.007080315429080338,0.011699819564819336,0.0006237134400348975,7,10,37,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 37}",0.775,0.8625,0.8625,0.875,0.825,0.8400000000000001,0.03657184709581949,2732
6945,0.22714810371398925,0.014772587995429305,0.01234588623046875,0.0013099424647173706,7,10,38,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 38}",0.75,0.8625,0.85,0.8875,0.825,0.835,0.04703721930556695,3565
6946,0.22536511421203614,0.011491985935840998,0.01217794418334961,0.0009120615412296863,7,10,39,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 39}",0.7625,0.8625,0.85,0.8875,0.8375,0.8400000000000001,0.042130748865881806,2732
6947,0.22790560722351075,0.006847353975365184,0.0124847412109375,0.0007131291310048747,7,10,40,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 40}",0.775,0.8625,0.85,0.8875,0.8375,0.8425,0.03758324094593225,2418
6948,0.2402956008911133,0.009419399499680087,0.013569402694702148,0.0015942930864593766,7,10,41,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 41}",0.7875,0.8625,0.85,0.8875,0.8375,0.8450000000000001,0.033166247903554,2015
6949,0.23973193168640136,0.0067230336151542424,0.013279533386230469,0.0007624239312354868,7,10,42,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 42}",0.8125,0.875,0.85,0.8625,0.8375,0.8475000000000001,0.02150581316760657,1579
6950,0.25490922927856446,0.009266269429550725,0.014599943161010742,0.0012600849752461554,7,10,43,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 43}",0.8125,0.875,0.85,0.875,0.825,0.8474999999999999,0.02549509756796393,1645
6951,0.2526558399200439,0.007163934103978644,0.013744211196899414,0.0006711353432876647,7,10,44,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 44}",0.8125,0.875,0.8625,0.8625,0.825,0.8474999999999999,0.024238399287081665,1645
6952,0.2627882957458496,0.0116828824820911,0.01441497802734375,0.0004935744487999942,7,10,45,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 45}",0.8,0.875,0.85,0.8625,0.8125,0.8400000000000001,0.02893959225697556,2732
6953,0.2605585098266602,0.008310753764060314,0.01437077522277832,0.0008313241102628547,7,10,46,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 46}",0.7875,0.8625,0.8625,0.85,0.825,0.8375,0.028504385627478472,3127
6954,0.2770887851715088,0.03360477206127891,0.014418935775756836,0.0007142887986432401,7,10,47,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 47}",0.7875,0.8625,0.8625,0.875,0.8125,0.8400000000000001,0.03391164991562636,2732
6955,0.28327112197875975,0.012212348557921806,0.01524348258972168,0.001108579422353372,7,10,48,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 48}",0.775,0.85,0.85,0.875,0.8125,0.8324999999999999,0.03499999999999999,3958
6956,0.28087029457092283,0.0070114439676573475,0.015010595321655273,0.000428136547961046,7,10,49,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 49}",0.7875,0.8875,0.85,0.875,0.825,0.845,0.03588175023601831,2153
6957,0.2902576446533203,0.008475646809839614,0.015474271774291993,0.0006883487570636692,7,10,50,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 50}",0.8,0.875,0.8625,0.875,0.825,0.8474999999999999,0.029999999999999995,1645
6958,0.2920086860656738,0.00957275676802499,0.016726160049438478,0.0018496452185403488,7,10,51,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 51}",0.775,0.875,0.8625,0.875,0.825,0.8425,0.038405728739343045,2418
6959,0.3003140926361084,0.003834691644612419,0.015461874008178712,0.0007053146202562923,7,10,52,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 52}",0.7625,0.875,0.85,0.875,0.825,0.8375,0.0418330013267038,3127
6960,0.31386451721191405,0.020851569329209885,0.018453502655029298,0.0037760911786482053,7,10,53,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 53}",0.7625,0.875,0.85,0.875,0.825,0.8375,0.0418330013267038,3127
6961,0.36678009033203124,0.0378719845117616,0.017624759674072267,0.0024433542588057195,7,10,54,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 54}",0.7625,0.8875,0.85,0.875,0.825,0.8400000000000001,0.04430011286667338,2732
6962,0.36370124816894533,0.03226709048556932,0.016401386260986327,0.001037719943750276,7,10,55,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 55}",0.7625,0.8875,0.85,0.875,0.825,0.8400000000000001,0.04430011286667338,2732
6963,0.3818453311920166,0.096589687102522,0.02449660301208496,0.010782723033337157,7,10,56,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 56}",0.75,0.8875,0.85,0.875,0.825,0.8375,0.04873397172404481,3127
6964,0.3426939010620117,0.03948858828436232,0.0198697566986084,0.007289347154890145,7,10,57,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 57}",0.75,0.9,0.85,0.875,0.825,0.8400000000000001,0.05147815070493501,2732
6965,0.3774087429046631,0.09892189464346629,0.01662273406982422,0.0015313407732186477,7,10,58,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 58}",0.7375,0.9,0.85,0.8375,0.825,0.8300000000000001,0.05279678020485718,4186
6966,0.3523718357086182,0.07806851556106774,0.020102548599243163,0.0020190249144349894,7,10,59,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 59}",0.7625,0.9,0.85,0.8625,0.825,0.8400000000000001,0.045689167206242685,2732
6967,0.3455334663391113,0.014338253320683636,0.017612600326538087,0.0004254352402388868,7,10,60,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 60}",0.7625,0.9,0.85,0.8375,0.8375,0.8375,0.04401704215414754,3127
6968,0.3535508155822754,0.02230383593123952,0.02166910171508789,0.004001173498440958,7,10,61,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 61}",0.75,0.9,0.85,0.8375,0.8375,0.835,0.0483476990145343,3565
6969,0.34728436470031737,0.005180127418453006,0.01710982322692871,0.002863541501471488,7,10,62,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 62}",0.75,0.9,0.8625,0.8375,0.8375,0.8375,0.04937104414532876,3127
6970,0.3527999401092529,0.011230676105437277,0.018483829498291016,0.0008274628367903224,7,10,63,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 63}",0.7375,0.8875,0.85,0.85,0.8375,0.8325000000000001,0.05037360419902468,3865
6971,0.36821928024291994,0.01552370816165201,0.02054567337036133,0.002346641496068079,7,10,64,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 64}",0.75,0.8875,0.8625,0.8375,0.8375,0.835,0.04636809247747852,3565
6972,0.41374907493591306,0.037347466711473265,0.020465946197509764,0.0011219203632844242,7,10,65,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 65}",0.7375,0.8875,0.8625,0.85,0.8375,0.835,0.051478150704934986,3565
6973,0.37828845977783204,0.009285089759037538,0.019322967529296874,0.0012290702257224159,7,10,66,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 66}",0.7375,0.8875,0.8625,0.85,0.8375,0.835,0.051478150704934986,3565
6974,0.41315245628356934,0.028071017415751583,0.022534608840942383,0.002132285138412715,7,10,67,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 67}",0.725,0.9,0.8625,0.85,0.8375,0.835,0.058843011479699114,3565
6975,0.45189509391784666,0.07393032922420316,0.04406919479370117,0.026532234222281095,7,10,68,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 68}",0.75,0.8875,0.8625,0.8625,0.8375,0.8400000000000001,0.04769696007084728,2732
6976,0.530730152130127,0.1511440768670753,0.04721956253051758,0.02002241746013299,7,10,69,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 69}",0.7625,0.9,0.8625,0.8625,0.8375,0.8450000000000001,0.04582575694955843,2015
6977,0.6314274311065674,0.1454361947726388,0.0235140323638916,0.0022157451191504385,7,10,70,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 70}",0.775,0.9125,0.8625,0.85,0.825,0.845,0.045138675213169464,2153
6978,0.6218372821807862,0.09169392124969827,0.025100564956665038,0.013898252759447715,7,10,71,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 71}",0.775,0.9125,0.8625,0.8625,0.825,0.8474999999999999,0.04568916720624266,1645
6979,0.399080753326416,0.03495631866524408,0.022598409652709962,0.002492278040553632,7,10,72,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 72}",0.775,0.9125,0.8625,0.8625,0.8375,0.85,0.04472135954999579,1179
6980,0.4186668395996094,0.0111318885851748,0.020575332641601562,0.0006593709740982638,7,10,73,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 73}",0.7625,0.9125,0.8625,0.8625,0.8375,0.8474999999999999,0.04898979485566357,1645
6981,0.4183398723602295,0.01458424372451417,0.022328901290893554,0.001339467638323954,7,10,74,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 74}",0.7625,0.9125,0.8625,0.8625,0.8375,0.8474999999999999,0.04898979485566357,1645
6982,0.43697004318237304,0.016187088900422242,0.021914577484130858,0.0012411322389744054,7,10,75,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 75}",0.75,0.9125,0.8625,0.8625,0.8375,0.8450000000000001,0.05338539126015656,2015
6983,0.4298726558685303,0.010395300803747303,0.022471857070922852,0.001876893410771065,7,10,76,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 76}",0.7625,0.925,0.8625,0.8625,0.8375,0.85,0.052440442408507607,1179
6984,0.43799800872802735,0.0184928495037651,0.022780084609985353,0.001757390806057823,7,10,77,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 77}",0.7625,0.9,0.8625,0.8625,0.85,0.8474999999999999,0.045689167206242685,1645
6985,0.5073995590209961,0.05880734290256053,0.024570655822753907,0.0028937106918415327,7,10,78,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 78}",0.7625,0.9125,0.8625,0.8625,0.8375,0.8474999999999999,0.04898979485566357,1645
6986,0.5145374298095703,0.03402723948976232,0.022559261322021483,0.0007112394838694028,7,10,79,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 79}",0.775,0.9125,0.8625,0.8625,0.85,0.8524999999999998,0.04430011286667337,1107
6987,0.45598640441894533,0.01090262299228196,0.022733736038208007,0.0005436433259761337,7,10,80,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 80}",0.775,0.9125,0.8625,0.8625,0.85,0.8524999999999998,0.04430011286667337,1107
6988,0.4435854434967041,0.008629687000326673,0.02263493537902832,0.0006243994671039336,7,10,81,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 81}",0.7625,0.9,0.8625,0.8625,0.85,0.8474999999999999,0.045689167206242685,1645
6989,0.47119483947753904,0.009430159544380123,0.025653982162475587,0.0023006623734578746,7,10,82,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 82}",0.7625,0.9,0.8625,0.8625,0.8375,0.8450000000000001,0.04582575694955843,2015
6990,0.4619112491607666,0.013258752417780068,0.023642635345458983,0.0020243862667322066,7,10,83,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 83}",0.7375,0.9,0.85,0.875,0.8375,0.8400000000000001,0.05556527692723216,2732
6991,0.476698637008667,0.01449913329025475,0.030130290985107423,0.013261835297464875,7,10,84,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 84}",0.7625,0.9125,0.85,0.875,0.8375,0.8474999999999999,0.04962358310319803,1645
6992,0.5272117137908936,0.07361210669411203,0.03596086502075195,0.01277228999900768,7,10,85,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 85}",0.7625,0.9,0.85,0.875,0.8375,0.8450000000000001,0.046502688094345705,2015
6993,0.6367542743682861,0.11791781804789862,0.04256658554077149,0.013684532054370995,7,10,86,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 86}",0.775,0.9,0.85,0.875,0.85,0.85,0.04183300132670378,1179
6994,0.8320153713226318,0.10214407964445414,0.04409713745117187,0.025422176959466376,7,10,87,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 87}",0.775,0.9,0.85,0.875,0.85,0.85,0.04183300132670378,1179
6995,0.6313446998596192,0.10030200817997893,0.029643535614013672,0.003692013328355575,7,10,88,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 88}",0.775,0.9,0.85,0.8625,0.85,0.8474999999999999,0.040620192023179805,1645
6996,0.5689615726470947,0.02541697808309744,0.02535843849182129,0.0010271609977637068,7,10,89,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 89}",0.775,0.9,0.85,0.8625,0.85,0.8474999999999999,0.040620192023179805,1645
6997,0.6455843925476075,0.08401010489231095,0.045729970932006835,0.031113162962313708,7,10,90,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 90}",0.775,0.9125,0.85,0.8625,0.8375,0.8475000000000001,0.04430011286667337,1579
6998,0.6319155693054199,0.06450149361708883,0.037538909912109376,0.008102680697197497,7,10,91,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 91}",0.7625,0.9125,0.85,0.8625,0.8375,0.8450000000000001,0.0484767985741633,2015
6999,0.7500059127807617,0.07798904411237662,0.03138003349304199,0.005594296363770059,7,10,92,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 92}",0.775,0.9,0.85,0.8625,0.825,0.8425,0.04153311931459038,2418
7000,0.5966884613037109,0.0635116225325849,0.028197097778320312,0.0023593040371916517,7,10,93,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 93}",0.775,0.9125,0.85,0.8625,0.8375,0.8475000000000001,0.04430011286667337,1579
7001,0.5425776481628418,0.009372136182472336,0.02802901268005371,0.0024440445065427425,7,10,94,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 94}",0.775,0.9125,0.85,0.8625,0.85,0.85,0.044017042154147513,1179
7002,0.5545878410339355,0.03118070946072178,0.034756946563720706,0.015222579915456275,7,10,95,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 95}",0.7875,0.9125,0.85,0.8625,0.8375,0.85,0.04031128874149275,1179
7003,0.5732593059539794,0.02941374832754487,0.027615928649902345,0.0006100627580970173,7,10,96,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 96}",0.775,0.9125,0.85,0.8625,0.85,0.85,0.044017042154147513,1179
7004,0.5570366382598877,0.012699097001004607,0.02862696647644043,0.0022798086169639616,7,10,97,"{'max_depth': 7, 'max_features': 10, 'n_estimators': 97}",0.775,0.9125,0.85,0.8625,0.85,0.85,0.044017042154147513,1179
